,t_id,user_id,t_sentiment,t_stance,t_date,t_text,hashtags
1059290,1152642179703156736,1127284685728624640,negative,other,2019-07-20T18:11:25.000Z,"#MarchForChange saying #NoToBoris  and #YesToEurope! Saying no to tiny minority extremists that want hard  Brexit.
Will of the people is a lie. Only tiny 6m extremists wants hard Brexit!
88% 45m electorate don't!
#RevokeArticle50 https://t.co/iLAiEk3luW","['notoboris', 'yestoeurope', 'marchforchange', 'revokearticle50']"
1059247,1152641412678279168,1127284685728624640,negative,other,2019-07-20T18:08:22.000Z,"@Christo34733859 @ChukaUmunna @LibDems @thomasbrake @catherinemep @EdwardJDavey @Wera_Hobhouse @dinesh_dhamija @LuisaPorritt @Gareth_Roberts_ @Barb_G @TRLibDems @SophieintVeld Brilliant @LibDems team today for the #MarchForChange saying #NoToBoris and #YesToEurope! Saying no to tiny minority extremists that want hard Brexit.
Will of the people is a lie. Only tiny 6m extremists wants hard Brexit!
88% 45m electorate don't!
#RevokeArticle50 https://t.co/kSTch93lcq","['notoboris', 'yestoeurope', 'marchforchange', 'revokearticle50']"
1351348,1156847339484721152,803742168141692928,positive,remain,2019-08-01T08:41:13.000Z,Placard waving North Devon residents welcome Boris with a Brexit message https://t.co/zpoMduqEuF #marchforchange #undemocraticNoDeal #NoToBoris #YesToEurope @NDevon4Europe,"['notoboris', 'yestoeurope', 'marchforchange', 'undemocraticnodeal']"
1056459,1152582699342848000,354215133,negative,remain,2019-07-20T14:15:04.000Z,#Wales will suffer greatly if Brexit happens #marchforchange #YestoEurope #NoToBoris,"['notoboris', 'yestoeurope', 'marchforchange', 'wales']"
1390973,1157274480185630720,782666388292775808,positive,remain,2019-08-02T12:58:31.000Z,"I hope #Yorkshire folks especially give @angelasmithmp her due. She doesn't always get a good press but she's put the country first from the outset in this #Brexit mess.
#teamremain
#NoToBoris #yestoeurope https://t.co/AQMWuqaflO","['notoboris', 'yestoeurope', 'yorkshire', 'teamremain', 'brexit']"
1050785,1152487633974628352,1023576400425627520,positive,other,2019-07-20T07:57:18.000Z,"Brexit is nothing like what Leaver politicians promised
If you live within a couple of hours of London, please join #MarchForChange today at noon
#NoToJohnson #YestoEurope #NotMyPM https://t.co/ZwYr8MeTD4","['notojohnson', 'marchforchange', 'yestoeurope', 'notmypm']"
1059626,1152649818973573120,1127284685728624640,negative,other,2019-07-20T18:41:46.000Z,"Say #NotToBoris and #YesToEurope!
Saying no to tiny minority extremists that want hard Brexit.
Will of the people is a lie. Only tiny 6m extremists wants hard Brexit!
88% 45m electorate don't!
#RevokeArticle50
https://t.co/XGwUcaYdz1","['nottoboris', 'yestoeurope', 'revokearticle50']"
1081667,1153220797357547520,998516058158968832,negative,remain,2019-07-22T08:30:38.000Z,"A no deal #Brexit is utter madness.
Read Commons Select Committee 19 July 2019.

We need a #RemainAlliance fast.

#MarchForChange 
#BollocksToBrexit
#PeoplesVote 
#StopBrexit 
#StopBrexitSaveBritain 
#YestoEurope 
#NoToBrexit 
#RevokeArticle50
#LeadersNotLeavers
#SaveOurStar https://t.co/0StqFJJARG","['saveourstar', 'leadersnotleavers', 'bollockstobrexit', 'stopbrexit', 'marchforchange', 'notobrexit', 'peoplesvote', 'remainalliance', 'stopbrexitsavebritain', 'yestoeurope', 'brexit', 'revokearticle50']"
1057396,1152601253073104896,30307922,negative,remain,2019-07-20T15:28:47.000Z,#YestoEurope #StopBrexit #MarchForChange    See it. Say It. Stop Brexit. https://t.co/1eaak3eJG7,"['stopbrexit', 'marchforchange', 'yestoeurope']"
1056156,1152577264971915264,471477968,neutral,remain,2019-07-20T13:53:28.000Z,@Zara50505392 @YasmineHamid sisters against Brexit #MarchForChange #StopBrexit #YestoEurope https://t.co/P4UAJyrANV,"['stopbrexit', 'marchforchange', 'yestoeurope']"
1084772,1153257099071303680,21519725,negative,remain,2019-07-22T10:54:53.000Z,"Bojo thinks we can 'find technological solutions' to prevent hard a Irish border after Brexit.

I always wince at the pronouncements - based on ignorance and lies - of duplicitous Brexiteers on this subject...   1/

#StopBrexit #NotoBoris #YestoEurope

https://t.co/3f7oQyeZIF","['stopbrexit', 'notoboris', 'yestoeurope']"
1287620,1155953762013306880,21519725,positive,remain,2019-07-29T21:30:28.000Z,The Tory Party and Brexit is like an ageing rock band riven with musical and personal differences but having to push ahead with that final contractual obligation album. #StopBrexit #NoToBoris #YesToEurope,"['stopbrexit', 'yestoeurope', 'notoboris']"
1071056,1152928637383061504,871676753919578112,positive,remain,2019-07-21T13:09:42.000Z,"This is an excellent cause to support, not because Brexit would devastate our farming industry but also because farming was, and still is, one of the main targets of VoteLeave’s campaign of lies and disinformation. #tariffs #YestoEurope #BollocksToBrexit https://t.co/F5769MCRcY","['tariffs', 'yestoeurope', 'bollockstobrexit']"
1050786,1152487701263847424,376158038,positive,other,2019-07-20T07:57:34.000Z,"An uplifting song for all you wonderful marchers today: Reg &amp; The Remainers - We're Not Gonna Brexit https://t.co/DpFRbLkhcu via @YouTube

#WithEUinSpirit #MarchForChange #StandAndBeTrue #FeetOnTheStreet #YesToEurope","['witheuinspirit', 'standandbetrue', 'marchforchange', 'feetonthestreet', 'yestoeurope']"
1054027,1152537578836561920,69921786,negative,leave,2019-07-20T11:15:46.000Z,"The stupidity of these protesters has no limit #YesToBoris #NoToEU #YesToEurope 
Brexit is about yes to Europe. It’s only No to EU https://t.co/6bR9A2vo4m","['yestoboris', 'yestoeurope', 'notoeu']"
1256956,1155554302611591168,1962626484,positive,leave,2019-07-28T19:03:09.000Z,"My closing statement at MacGill 2019 on the future of Europe in a post Brexit world. Beginning “perhaps now, more than ever, we are relying on our elected officials and diplomats to chart a course towards a safer and fairer world for present and future generations”. #YesToEurope https://t.co/aCeD4iMJiS",['yestoeurope']
1328059,1156520018261282816,794906337146707840,negative,remain,2019-07-31T11:00:34.000Z,"First, I am abhorred by the facts that @BBC allowed this man to spew his vile de facto unchallenged 🤬

Second, I wonder whether Brexiters are ok with this guy being Nigel's US contact &amp; inspiration. Is this 'taking back control'?🤦‍♀️

We sure can do better!

#yestoeurope
#Brexit https://t.co/tluBqQA5Im","['yestoeurope', 'brexit']"
1242554,1155395130226069504,794906337146707840,positive,other,2019-07-28T08:30:39.000Z,"And the orange manatee in the WH wants you as PM, I know 😁

Btw, so does Vladimir 😈

Anyone else doesn't. Especially the ones with a brain cell and concern for the ppl of the UK left.

Sit down, shut up or, funny idea, actually work for your MEP salary!

#Brexit
#yestoeurope https://t.co/3iuyenjh1K","['yestoeurope', 'brexit']"
1348389,1156827108653588480,794906337146707840,positive,other,2019-08-01T07:20:50.000Z,"@SloughForEU But we are supposedly only spending this eye watering sum of money to have more money to spend, like £350mio/week for the #NHS 🤷‍♀️

Add the expected downfall of £90bn caused by No-Deal and your head spins. But #Boris unicorns just don't come cheap, I guess 😈

#yestoeurope
#Brexit","['yestoeurope', 'brexit', 'nhs', 'boris']"
1348407,1156827226974937088,794906337146707840,positive,other,2019-08-01T07:21:18.000Z,"@PeterStefanovi2 But we are supposedly only spending this eye watering sum of money to have more money to spend, like £350mio/week for the #NHS 🤷‍♀️

Add the expected downfall of £90bn caused by No-Deal and your head spins. But #Boris unicorns just don't come cheap, I guess 😈

#yestoeurope
#Brexit","['yestoeurope', 'brexit', 'nhs', 'boris']"
1348362,1156826901773737984,794906337146707840,positive,other,2019-08-01T07:20:00.000Z,"@mrjamesob But we are supposedly only spending this eye watering sum of money to have more money to spend, like £350mio/week for the #NHS 🤷‍♀️

Add the expected downfall of £90bn caused by No-Deal and your head spins. But #Boris unicorns just don't come cheap, I guess 😈

#yestoeurope
#Brexit","['yestoeurope', 'brexit', 'nhs', 'boris']"
1725844,1162645249900142592,1380308922,positive,remain,2019-08-17T08:40:03.000Z,"@chesterforeu @BorisJohnson @BackBoris is not a man of the people #StopBrexit #yestoeurope #nottoboris

Love #Chester hate #brexit join @chesterforeu

https://t.co/I4VVNfJGlK https://t.co/ae6dGdUdT1","['yestoeurope', 'chester', 'stopbrexit', 'brexit', 'nottoboris']"
1272826,1155804349093822464,711945679,positive,remain,2019-07-29T11:36:45.000Z,"🇪🇺Boris Johnson PROMISED:🇬🇧
🤡£350 million a week for the #NHS post #Brexit
🤡A 'Great Trade Deal'
🤡To remain faithful to 2 wives
🤡Bigger breasts for all female voting Tories

Does ANYBODY seriously think his current *promises* will be honoured?
#NoDealBrexit #yestoeurope #fbpe https://t.co/Ta5LanNY7b","['yestoeurope', 'fbpe', 'nodealbrexit', 'brexit', 'nhs']"
924439,1149656642419474432,1063495642255933440,negative,remain,2019-07-12T12:27:57.000Z,March for change. Reunite the people. Reunite with Europe. End the Brexit chaos. #marchforchange #yestoeurope https://t.co/rmQp5UcTBK https://t.co/7LJNqy2Q42,"['yestoeurope', 'marchforchange']"
1064137,1152837676753723392,51073715,negative,remain,2019-07-21T07:08:15.000Z,"AJEnglish: #NoToBoris, #YesToEurope: #MarchForChange protesters fly Boris Johnson blimp over London as thousands march against Brexit https://t.co/EDr8PwsTSn https://t.co/chlayDoHfi","['yestoeurope', 'marchforchange', 'notoboris']"
1268493,1155766658675412992,705749959631638528,neutral,remain,2019-07-29T09:06:59.000Z,"#Brexit In one GIF : 

#StopBrexit #NotoBrexit #NotoBoris #NotInMyName #BollockstoBrexit #yestoeurope #FBPE #SODEM https://t.co/h9DvyYQTyl","['yestoeurope', 'notinmyname', 'notoboris', 'fbpe', 'stopbrexit', 'bollockstobrexit', 'sodem', 'brexit', 'notobrexit']"
1178742,1154348108182147072,2276663923,negative,remain,2019-07-25T11:10:10.000Z,"Lots of bluster, no substance, absolutely nothing. Making up shit about the opposition. It's clear what he thinks about anyone who disagrees with him, especially on Brexit. Welcome to #BorisBritain #NotMyPrimeMinister #yestoeurope","['yestoeurope', 'notmyprimeminister', 'borisbritain']"
784244,1146735580874792960,1135664884165894144,negative,other,2019-07-04T11:00:42.000Z,"""The foreign secretary’s three Brexit soundbites have now gone from ridiculous to annoying and back to ridiculous, like Alan Partridge shouting ‘Dan!’ in a hotel car park"".

It's time to say #NoToBrexit &amp; #YesToEurope.

Join us in London on July 20th!!

https://t.co/FfRzGXhxES","['yestoeurope', 'notobrexit']"
1679210,1161940364942557184,766323696193667072,negative,other,2019-08-15T09:59:05.000Z,"This is the Union I want to remain a part of,not Johnson's Xenophobic and insular hard and destructive hard Brexit. #yestoeurope #NoToBrexit https://t.co/gavQ64w0EA","['yestoeurope', 'notobrexit']"
1056122,1152576426194931712,18723848,negative,remain,2019-07-20T13:50:08.000Z,Just a few people milling around #ParliamentSquare to protest Brexit. No biggie. #bestforbritain #notoboris #yestoeurope #remain #protest https://t.co/gojIAraWjc,"['yestoeurope', 'protest', 'bestforbritain', 'parliamentsquare', 'remain', 'notoboris']"
1054743,1152549776094896128,479854396,neutral,remain,2019-07-20T12:04:14.000Z,Bollocks to Brexit! #Remain #YestoEurope https://t.co/PHiI8BPaWz,"['yestoeurope', 'remain']"
1276035,1155833021469249536,711945679,neutral,remain,2019-07-29T13:30:41.000Z,"🇪🇺THIS🇪🇺

https://t.co/hecW1ikyN6
You know what to do!
#stopbrexit #NHS #RevokeArticle50 #brexit #remainers #fbpe #yestoeurope #WATON #Boris","['yestoeurope', 'remainers', 'waton', 'fbpe', 'brexit', 'boris', 'stopbrexit', 'nhs', 'revokearticle50']"
1334058,1156578090681819136,711945679,positive,remain,2019-07-31T14:51:19.000Z,"🇪🇺The BREXIT endgame is underway on all sides🇬🇧

Here are 3 Useful Tips You Might Like to Try!
 https://t.co/giFNkkjgf6

#BorisJohnsonShouldNotBePM #stopbrexit #yestoeurope #NoDealBrexit #fbpe #remainers #RevokeRemainRebuild  #RevokeArticle50 #WATON https://t.co/27zByAVgiM","['yestoeurope', 'remainers', 'waton', 'fbpe', 'revokeremainrebuild', 'nodealbrexit', 'stopbrexit', 'borisjohnsonshouldnotbepm', 'revokearticle50']"
1339208,1156639950147858432,711945679,positive,remain,2019-07-31T18:57:08.000Z,"🇪🇺The Great BREXIT Endgame is underway on all sides🇬🇧

Here are 3 Useful Winning Tips You Might Like to Try!
https://t.co/ZXp7fUEZyy

#BorisJohnsonShouldNotBePM #stopbrexit #yestoeurope #NoDealBrexit #fbpe #remainers #RevokeRemainRebuild  #RevokeArticle50 #WATON #wearesodem https://t.co/cbJHBPgWpv","['yestoeurope', 'remainers', 'waton', 'fbpe', 'revokeremainrebuild', 'nodealbrexit', 'wearesodem', 'stopbrexit', 'borisjohnsonshouldnotbepm', 'revokearticle50']"
1286044,1155937158894518272,794906337146707840,neutral,other,2019-07-29T20:24:29.000Z,"'Snappy writing' skills required. And only trainee level skills.

Oh, seems there will soon be another BoJo in the making 😂

Just invent your stories - as long as it pleases Brexiters and is 'uplifting', you will have a stellar career 😈

#UnfitForOffice
#yestoeurope 
#Brexit https://t.co/0Eilq5fR2u","['yestoeurope', 'unfitforoffice', 'brexit']"
683316,1177748575448702976,5858962,negative,other,2019-09-28T00:55:16.000Z,@MPIainDS The Benn Act in fact protects this country from the insanity that you would inflict on your own people in a no deal Brexit. Je suis European #BrexitShambles #BollocksToBrexit #LiarJohnson #YestoEurope https://t.co/o9Ti1VUc9N,"['bollockstobrexit', 'brexitshambles', 'yestoeurope', 'liarjohnson']"
489492,1175606248777162752,5858962,negative,remain,2019-09-22T03:02:26.000Z,"@Barker4Grimsby You do realise;
80% of British fish
From British waters 
Landed on British Shores -

are exported to the EU? If we Brexit you will destroy British jobs. Je suis European #StopTheCoup #BollocksToBrexit #LiarJohnson #YestoEurope https://t.co/kByQs7xHXz","['bollockstobrexit', 'stopthecoup', 'yestoeurope', 'liarjohnson']"
380399,1173684101779533824,5858962,neutral,other,2019-09-16T19:44:30.000Z,@DaveBel99787193 @Xavier_Bettel @ArmyLuxembourg @gouv_lu @CourGrandDucale @ChambreLux You can’t even get a simple historical fact right. Oh well I tell you what let’s have a German + Brexit. Je suis European #StopTheCoup #BollocksToBrexit #LiarJohnson #YestoEurope https://t.co/Jze5CtL3iB,"['bollockstobrexit', 'stopthecoup', 'yestoeurope', 'liarjohnson']"
434505,1174568825062379520,5858962,neutral,other,2019-09-19T06:20:04.000Z,@BorisJohnson A cheap political stunt. How about engaging with people who think Brexit is madness? How about engaging with the EU instead of lying about the negotiations? Je suis European #StopTheCoup #BollocksToBrexit #LiarJohnson #YestoEurope https://t.co/QD3acR3n1h,"['bollockstobrexit', 'stopthecoup', 'yestoeurope', 'liarjohnson']"
158406,1170995210207318016,5858962,negative,remain,2019-09-09T09:39:48.000Z,@StevieBrexit Ironically the only way to ‘get on with it’ &amp; get an immediate end to Brexit is to Remain. All other options will mean a decade of negotiations &amp; real economic harm. The Brexiteer elite will not feel it - but we will.  #StopTheCoup #BollocksToBrexit #RemainAlliance #YestoEurope https://t.co/84zljPZKA0,"['bollockstobrexit', 'stopthecoup', 'yestoeurope', 'remainalliance']"
173828,1171102672625242112,5858962,negative,leave,2019-09-09T16:46:49.000Z,@BorisJohnson But you know ‘Brexit will not be done’ whatever happens on the 31 Oct. There will be many years of acrimonious &amp; hard negotiations ahead. The only way to get Brexit done is to Remain! Je suis European #StopTheCoup #BollocksToBrexit #RemainAlliance #YestoEurope https://t.co/fwiDBSMuxu,"['bollockstobrexit', 'stopthecoup', 'yestoeurope', 'remainalliance']"
143195,1170699773126565888,5858962,positive,leave,2019-09-08T14:05:51.000Z,@KateHoeyMP Wow you are truly bonkers. The establishment are behind Brexit &amp; will be the only winners if they succeed. Je suis European #StopTheCoup #BollocksToBrexit #RemainAlliance #YestoEurope https://t.co/oI7XVsHKfT,"['bollockstobrexit', 'stopthecoup', 'yestoeurope', 'remainalliance']"
158874,1170998085201354752,5858962,negative,remain,2019-09-09T09:51:14.000Z,@susannareid100 The Tories negotiated a deal. Parliament rejected the deal. That’s what MP’s are there fore. Any Brexit deal will harm people across the country - our current deal will not harm them. Je suis European #StopTheCoup #BollocksToBrexit #RemainAlliance #YestoEurope https://t.co/IYqwMG7hn2,"['bollockstobrexit', 'stopthecoup', 'yestoeurope', 'remainalliance']"
215497,1171580391762878464,5858962,positive,other,2019-09-11T00:25:06.000Z,@Conservatives @BorisJohnson Yes he does and that’s why we’re going to vote LibDem @ Remain! Can you pass the message on that the only way to get Brexit out of our lives it to vote LibDem &amp; make sure  everyone knows! Je suis European #StopTheCoup #BollocksToBrexit #RemainAlliance #YestoEurope https://t.co/oFZnZvBzPe,"['bollockstobrexit', 'stopthecoup', 'yestoeurope', 'remainalliance']"
677445,1177652299524689920,5858962,neutral,other,2019-09-27T18:32:42.000Z,"@Conservatives @BorisJohnson I’m normally a Labour voter - but I will be voting LibDem at the next election as they represent my beliefs about Brexit, Europe and my families future. Je suis European #BollocksToBrexit #LiarJohnson #YestoEurope https://t.co/8V8Hk6hBHM","['bollockstobrexit', 'yestoeurope', 'liarjohnson']"
196757,1171357131607617536,5858962,negative,remain,2019-09-10T09:37:57.000Z,"@drdavidbull @MetroUK But of course there is ‘no clean break’ Brexit - in all circumstances the same issue remain; years of negotiations, market alignment, the backstop. These will have to be negotiated - remain ends the pain immediately. Je suis European #StopTheCoup #RemainAlliance #YestoEurope https://t.co/9hYzDHWJ2j","['stopthecoup', 'yestoeurope', 'remainalliance']"
